,time,targetX,endEffectorX,targetY,endEffectorY,targetZ,endEffectorZ,orangeX,orangeY,orangeZ
67,21.063,-2.097799903944576,0.7894660908905218,0.7384832491076789,0.27391045454480073,5.335831166436523,8.48676047707311,1.0657792227022043,-1.1152068506466888,6.868354990747537
68,21.22,-2.1547114273790724,0.7894660908905218,0.582396467565162,0.19565032467485763,5.322226079109683,8.48676047707311,1.0263059181576781,-1.2325970454516033,6.888091643019801
69,21.396,-2.215636776824994,0.7894660908905218,0.5184661954594906,0.15652025973988612,5.303638643528567,8.48676047707311,0.9868326136131523,-1.2325970454516033,6.907828295292066
70,21.557,-2.265250653807747,0.7894660908905217,0.4263168509515271,0.19565032467485763,5.289422808966496,8.447287172528583,0.9868326136131523,-1.3108571753215463,6.907828295292066
71,21.756,-2.406533233669065,-0.6315728727124174,0.2653937424135685,0.15652025973988612,5.277672851308801,7.697294386182587,0.9868326136131523,-1.4282473701264609,6.907828295292066
72,21.928,-2.432191845326731,-0.4342063499897869,0.16395984422917054,0.15652025973988612,5.248060645122475,7.539401168004482,0.9078860045241,-1.486942467528918,6.907828295292066
73,22.084,-2.4439165057616634,-0.4342063499897869,0.06779694539239726,0.1173901948049146,5.250996327592416,7.539401168004482,0.9078860045241,-1.5456375649313754,6.907828295292066
74,22.278,-2.4663286404983245,-0.4342063499897869,-0.015201590778265005,0.1173901948049146,5.2354060105936595,7.539401168004482,0.8881493522518369,-1.6238976948013186,6.927564947564328
75,22.444,-2.485883393692639,-0.473679654534313,-0.1583067153411653,0.07826012986994306,5.227993924324664,7.539401168004483,0.8684126999795738,-1.7021578246712614,6.947301599836591
76,22.64,-2.5466497320240618,-0.5131529590788392,-0.26011199567262067,0.03913006493497153,5.207026140544694,7.539401168004483,0.8684126999795738,-1.7804179545412044,6.947301599836591
77,22.795,-2.5509924219313804,-0.5131529590788392,-0.38672464810365786,0.0,5.200209141325412,7.539401168004483,0.8684126999795738,-1.8586780844111477,6.947301599836591
78,22.979,-2.585501447666459,-0.5131529590788392,-0.5165221114228045,0.0,5.19494129584283,7.539401168004483,0.8486760477073108,-1.936938214281091,6.967038252108854
79,23.155,-2.6052380999387212,-0.11841991363357825,-0.5591952336899922,-0.03913006493497154,5.198759971850097,7.776240995271639,0.8486760477073108,-1.9760682792160622,6.967038252108854
80,23.336,-2.654203886166929,-0.19736652272263044,-0.6643799721441883,-0.07826012986994305,5.186055947505414,7.815714299816165,0.8486760477073108,-2.0347633766185194,6.967038252108854
81,23.526,-2.669188274449075,-0.19736652272263044,-0.728269642986194,-0.07826012986994305,5.19073954760518,7.815714299816165,0.8486760477073109,-2.1325885389559485,6.986774904381118
82,23.682,-2.673633357877093,-0.19736652272263044,-0.8311496626499698,-0.07826012986994305,5.182874520585795,7.815714299816165,0.8486760477073109,-2.1521535714234346,7.00651155665338
83,23.875,-2.684184709027774,-0.19736652272263044,-0.9764651677730091,-0.1565202597398861,5.187372607718645,7.815714299816165,0.8486760477073109,-2.2499787337608628,7.00651155665338
84,24.067,-2.68868400079028,-0.19736652272263044,-1.1188394695899313,-0.15652025973988612,5.1907395476051805,7.815714299816165,0.8684126999795738,-2.347803896098292,7.00651155665338
85,24.254,-2.6919112036368,-0.19736652272263044,-1.2045057476143755,-0.15652025973988612,5.192004408743234,7.815714299816165,0.8684126999795738,-2.465194090903206,7.026248208925643
86,24.431,-2.6988113223022983,-0.3157864363562087,-1.3602593599638733,-0.19565032467485766,5.208472900760696,7.736767690727112,0.8881493522518368,-2.543454220773149,7.026248208925643
87,24.59,-2.6988113223022983,-0.3157864363562087,-1.4382663290133142,-0.23478038960982922,5.208472900760696,7.736767690727112,0.8881493522518368,-2.543454220773149,7.026248208925643
88,24.791,-2.690486126754593,-0.3157864363562087,-1.5738841028943829,-0.23478038960982922,5.211455563787194,7.697294386182587,0.9276226567963629,-2.6608444155780644,7.026248208925644
89,24.974,-2.6802889367225675,-0.3157864363562087,-1.6484339937581927,-0.2739104545448007,5.22074446305913,7.697294386182587,0.927622656796363,-2.6999744805130352,7.065721513470169
90,25.182,-2.6664742438357076,-0.3157864363562087,-1.7432904872287902,-0.31304051947977224,5.23108139013117,7.697294386182587,0.9670959613408889,-2.81736467531795,7.0657215134701685
91,25.353,-2.644711404483248,-0.3157864363562087,-1.8506868003979389,-0.3521705844147438,5.24666809324096,7.736767690727112,0.986832613613152,-2.81736467531795,7.065721513470169
92,25.53,-2.624974752210985,-0.3552597409007348,-1.9770761458788162,-0.35217058441474375,5.265728948276607,7.736767690727113,1.0065692658854153,-2.8956248051878934,7.065721513470169
93,25.697,-2.5699737714097775,-0.3157864363562087,-2.0786688666534348,-0.39130064934971537,5.292322352546777,7.77624099527164,1.065779222702204,-2.9738849350578365,7.085458165742431
94,25.874,-2.531271429844636,-0.3157864363562087,-2.1590820576524594,-0.39130064934971537,5.311875901111437,7.77624099527164,1.1052525272467306,-3.05214506492778,7.085458165742433
95,26.073,-2.4868181863051437,-0.3157864363562087,-2.239028334119332,-0.39130064934971537,5.3416025471150155,7.77624099527164,1.1447258317912563,-3.091275129862751,7.124931470286958
96,26.239,-2.482888684369589,-0.3157864363562087,-2.312433030516814,-0.4304307142846868,5.345697083313344,7.77624099527164,1.1644624840635194,-3.130405194797722,7.124931470286958
97,26.444,-2.435853919478811,-0.3157864363562087,-2.3830386280310085,-0.46956077921965844,5.364484487417239,7.77624099527164,1.2039357886080455,-3.1695352597326942,7.124931470286958
98,26.634,-2.4018604752361963,-0.2763131318116826,-2.460333880811491,-0.5086908441546301,5.38810607032781,7.776240995271639,1.2434090931525716,-3.247795389602637,7.124931470286958
99,26.814,-2.333784444156477,-0.2763131318116826,-2.569113025254892,-0.50869084415463,5.4179688394824375,7.776240995271639,1.3026190499693608,-3.32605551947258,7.124931470286959
100,26.993,-2.294311139611951,-0.2763131318116826,-2.6410560761604183,-0.5478209090896016,5.437189910262236,7.855187604360691,1.342092354513887,-3.3651855844075516,7.144668122559221
101,27.166,-2.2240643658933994,-0.27631313181168254,-2.68040944804555,-0.5478209090896016,5.471166489689677,7.815714299816165,1.381565659058413,-3.404315649342523,7.144668122559222
102,27.343,-2.090213146375563,-0.23683982726715652,-2.736090498698255,-0.586950974024573,5.530857093738926,7.855187604360691,1.4999855726919913,-3.404315649342523,7.1644047748314845
103,27.546,-2.011266537286511,-0.2368398272671565,-2.8322784747861163,-0.586950974024573,5.570330398283453,7.815714299816165,1.5591955295087805,-3.482575779212466,7.184141427103748
104,27.731,-1.9932753933847622,-0.2368398272671565,-2.8760597727204074,-0.6260810389595445,5.582448972615665,7.815714299816165,1.5789321817810433,-3.5217058441474376,7.184141427103747
105,27.902,-1.8454769717179835,-0.23683982726715652,-2.922986474433956,-0.6260810389595445,5.649132451813871,7.855187604360691,1.6973520954146217,-3.5608359090824093,7.184141427103748
106,28.097,-1.7675591163545485,-0.19736652272263042,-2.949533730097084,-0.6260810389595445,5.6813707506487265,7.85518760436069,1.7565620522314107,-3.5999659740173806,7.184141427103748
107,28.309,-1.6694179383381138,-0.19736652272263044,-2.9875615901390202,-0.6260810389595445,5.727402059036649,7.815714299816165,1.835508661320463,-3.5999659740173806,7.184141427103747
108,28.502,-1.649287372168571,-0.19736652272263044,-3.026439688408303,-0.665211103894516,5.73339870546068,7.815714299816165,1.835508661320463,-3.6390960389523523,7.184141427103747
109,28.672,-1.5830821309435152,-0.15789321817810437,-3.0758597853728356,-0.665211103894516,5.763268702393238,7.855187604360691,1.8749819658649889,-3.6782261038873236,7.20387807937601
110,28.883,-1.480047747267295,-0.1578932181781043,-3.1005501303006757,-0.665211103894516,5.80758702741134,7.894660908905217,1.953928574954041,-3.6782261038873236,7.20387807937601
111,29.05,-1.3701626347414426,-0.11841991363357826,-3.118126895003368,-0.665211103894516,5.8608208165082365,7.894660908905218,2.032875184043093,-3.6977911363548097,7.203878079376011
112,29.213,-1.2717166854222193,-0.11841991363357825,-3.1304051947977225,-0.7043411688294876,5.898531747867073,7.934134213449743,2.1118217931321452,-3.7173561688222954,7.223614731648273
113,29.37,-1.0426153990606426,-0.039473304544526085,-3.1351221063117958,-0.7043411688294876,5.998956903709938,7.934134213449742,2.26971501131025,-3.715397754927845,7.223614731648273
114,29.536,-0.9218813918592532,-0.039473304544526085,-3.1479401640819358,-0.7043411688294876,6.050622264995649,7.973607517994269,2.3486616203993016,-3.715397754927845,7.243351383920537
115,29.709,-0.8194396859734346,-0.0,-3.1479401640819358,-0.7043411688294876,6.093719095543285,7.9341342134497435,2.4276082294883543,-3.715397754927845,7.243351383920537
116,29.889,-0.6925668860486901,-0.0,-3.1479401640819358,-0.7043411688294876,6.142519847508718,7.9341342134497435,2.5065548385774066,-3.715397754927845,7.243351383920537
117,30.068,-0.6756129282801459,-0.0,-3.1479401640819358,-0.7043411688294876,6.150590866199158,7.9341342134497435,2.5262914908496694,-3.715397754927845,7.243351383920537
118,30.25,-0.48226625471721657,0.039473304544526085,-3.1479401640819358,-0.7043411688294876,6.230519248457272,7.973607517994269,2.64582327765508,-3.715397754927845,7.2410842709092815
119,30.421,-0.4559438921194858,0.039473304544526085,-3.1479401640819358,-0.7043411688294876,6.236978472668933,7.973607517994269,2.6841847090277735,-3.715397754927845,7.243351383920536
120,30.611,-0.3865656563823981,0.07894660908905217,-3.1479401640819358,-0.7043411688294876,6.2700178502245585,7.97360751799427,2.7236580135723,-3.715397754927845,7.243351383920536
121,30.785,-0.2603975648059978,0.11841991363357825,-3.1479401640819358,-0.7043411688294876,6.316714114182201,8.013080822538795,2.802604622661352,-3.715397754927845,7.243351383920537
122,30.969,-0.1526097125100046,0.15789321817810437,-3.1479401640819358,-0.7043411688294876,6.363617574440552,8.013080822538795,2.881551231750404,-3.715397754927845,7.243351383920537
123,31.154,0.08698389814914366,0.2368398272671565,-3.1479401640819358,-0.7043411688294876,6.460386679279612,8.05255412708332,3.0394444499285083,-3.715397754927845,7.243351383920536
124,31.33,0.19299371707392954,0.2763131318116826,-3.1479401640819358,-0.7043411688294876,6.502939017223057,8.052554127083322,3.080029627644867,-3.715397754927845,7.2410842709092815
125,31.509,0.30441714166958644,0.2763131318116826,-3.1479401640819358,-0.7043411688294876,6.547253728352192,8.092027431627848,3.1578643635620867,-3.715397754927845,7.243351383920537
126,31.669,0.4348219157436399,0.2763131318116826,-3.1479401640819358,-0.7043411688294876,6.597543402571563,8.092027431627848,3.236810972651139,-3.715397754927845,7.243351383920537
127,31.883,0.45572705878153363,0.2763131318116826,-3.1479401640819358,-0.7043411688294876,6.607357520373206,8.092027431627848,3.236810972651139,-3.715397754927845,7.243351383920537
128,32.056,0.5414027291250331,0.3157864363562087,-3.1479401640819358,-0.7043411688294876,6.642738697978715,8.092027431627848,3.315757581740191,-3.715397754927845,7.243351383920536
129,32.264,0.6710461772569434,0.3157864363562087,-3.1479401640819358,-0.7043411688294875,6.690725120297172,8.092027431627848,3.394704190829243,-3.715397754927845,7.243351383920537
130,32.435,0.8985272367321558,0.39473304544526083,-3.1479401640819358,-0.7043411688294875,6.776145409153749,8.092027431627848,3.394704190829243,-3.715397754927845,7.243351383920537
131,32.601,0.9239906983856653,0.39473304544526083,-2.8126967241512384,-0.6652111038945161,6.787435198283124,8.092027431627848,3.552597409007348,-3.5021408116799515,7.243351383920538
132,32.782,1.001662809299421,0.4342063499897869,-2.778727796321032,-0.6652111038945161,6.817814753559869,8.131500736172372,3.593182586723706,-3.4630107467449807,7.2410842709092815
133,32.958,1.1042635262997378,0.47367965453431304,-2.7207551625808573,-0.6652111038945161,6.852455083927373,8.131500736172374,3.593182586723706,-3.3847506168750376,7.2410842709092815
134,33.151,1.3164614493382925,0.5131529590788392,-2.6308078395493366,-0.6652111038945161,6.935197481060242,8.131500736172374,3.593182586723706,-3.3456205519400655,7.2410842709092815
135,33.333,1.4451387844866606,0.5131529590788391,-2.6119425818026727,-0.6652111038945161,6.9800229551632205,8.1709740407169,3.848647193091293,-3.3456205519400655,7.20387807937601
136,33.498,1.5362232419824096,0.5526262636233652,-2.5140362169379133,-0.586950974024573,7.011285503977292,8.1709740407169,3.907857149908083,-3.267360422070123,7.203878079376011
137,33.679,1.6269764263229545,0.5920995681678913,-2.4919694301357485,-0.586950974024573,7.048712142737482,8.210447345261425,3.9484423276244405,-3.2282303571351516,7.201610966364755
138,33.856,1.644382120212232,0.5920995681678913,-2.426064025968235,-0.586950974024573,7.052224842812305,8.210447345261425,3.9484423276244405,-3.1695352597326933,7.201610966364755
139,34.04,1.7951379076827463,0.6315728727124175,-2.3577679238637153,-0.5478209090896013,7.106988511571422,8.1709740407169,3.9484423276244405,-3.130405194797723,7.201610966364755
140,34.218,1.8275087157796852,0.6315728727124175,-2.2903113125932197,-0.5478209090896013,7.1203333988927175,8.1709740407169,3.9484423276244405,-3.071710097395265,7.201610966364755
141,34.408,1.9755167430064842,0.7105194818014696,-3.0325800324602934,-0.50869084415463,7.174350197265554,8.210447345261427,3.9484423276244405,-3.071710097395265,7.201610966364755
142,34.612,1.9932765980144171,0.7105194818014696,-2.9934499675253226,-0.50869084415463,7.171233820347321,8.210447345261427,3.9484423276244405,-3.0130149999928078,7.201610966364755
143,34.788,2.0507518881275892,0.7499927863459955,-2.954319902590351,-0.46956077921965844,7.191861898564498,8.210447345261425,3.9484423276244405,-2.895624805187893,7.201610966364755
144,34.961,2.1844453011605833,0.7894660908905217,-1.9898440491467821,-0.46956077921965833,7.2423310626025055,8.210447345261425,3.9484423276244405,-2.895624805187893,7.201610966364755
145,35.148,2.1927885661531183,0.7894660908905217,-1.9284286670787407,-0.46956077921965844,7.243351383920537,8.210447345261425,3.9484423276244405,-2.7977996428504643,7.201610966364755
146,35.331,2.3164245261941,0.8289393954350478,-1.814122974157586,-0.7043411688294875,7.279992604145478,8.249920649805953,3.9484423276244405,-2.7195395129805213,7.201610966364755
147,35.506,2.325207481010816,0.8289393954350478,-1.7293212642182523,-0.6652111038945161,7.28705775707375,8.249920649805953,3.9484423276244405,-2.660844415578064,7.201610966364755
148,35.683,2.3774089024931304,0.8289393954350478,-1.6774519557308432,-0.665211103894516,7.297406730442341,8.249920649805953,3.9484423276244405,-2.621714350643092,7.201610966364755
149,35.856,2.4392184501060337,0.8684126999795739,-1.6096382921710541,-0.3913006493497153,7.315264160452353,8.289393954350478,3.9484423276244405,-2.6021493181756066,7.201610966364755
150,36.036,2.4820285787957124,0.8684126999795739,-1.535972075869374,-0.3913006493497153,7.329467948717872,8.289393954350478,3.9484423276244405,-2.543454220773149,7.201610966364755
151,36.201,2.533651778043488,0.9078860045241,-1.460076372530536,-0.3521705844147437,7.346662832417473,8.289393954350478,3.9484423276244405,-2.4847591233706923,7.201610966364755
152,36.401,2.566670676894973,0.8684126999795738,-1.3881357099346368,-0.2739104545448007,7.359870391958068,8.24992064980595,3.9484423276244405,-2.3869339610332636,7.201610966364755
153,36.553,2.633832394066328,0.9078860045240997,-1.2454724226528013,-0.23478038960982917,7.370628939409459,8.24992064980595,3.9484423276244405,-2.30867383116332,7.201610966364755
154,36.724,2.6381871302702,0.9078860045240997,-1.2011083771694295,-0.31304051947977224,7.370545819963243,8.24992064980595,3.9484423276244405,-2.269543766228349,7.201610966364755
155,36.903,2.681812793236509,0.947359309068626,-1.0854604542376878,-0.27391045454480073,7.377159236770782,8.210447345261425,3.9484423276244405,-2.191283636358406,7.201610966364755
156,37.077,2.703921361300037,0.947359309068626,-1.0393314479396831,-0.2739104545448007,7.381507949826378,8.210447345261425,3.9484423276244405,-2.17171860389092,7.201610966364755
157,37.26,2.7181251495655556,0.947359309068626,-0.9611059485593372,-0.2739104545448007,7.381507949826378,8.210447345261425,3.9484423276244405,-2.113023506488463,7.201610966364755
158,37.435,2.731903703562757,0.947359309068626,-0.8855887922964384,-0.23478038960982917,7.3766460645376295,8.210447345261425,3.9484423276244405,-2.0347633766185194,7.201610966364755
159,37.619,2.7361427953197204,0.9868326136131521,-0.7532298669019282,-0.23478038960982917,7.377631451595656,8.249920649805953,3.9484423276244405,-1.9565032467485766,7.201610966364755
160,37.815,2.73905558982621,0.9868326136131521,-0.665211103894516,-0.19565032467485768,7.374804185794692,8.249920649805953,3.9484423276244405,-1.878243116878633,7.201610966364755
161,37.995,2.735800680497618,0.9868326136131521,-0.6115529514962003,-0.19565032467485768,7.369365282901059,8.249920649805953,3.9484423276244405,-1.8391130519436618,7.201610966364755
